Date,FCM_PV_MAE,FCM_Load_MAE,FCM_Price_MAE,FFNN_PV_MAE,FFNN_Load_MAE,FFNN_Price_MAE,S1_Grid_UncontrolledEV_Cost,S2_BESS_UncontrolledEV_MeanCost,S2_BESS_UncontrolledEV_StdCost,S3_PSO_OptimizedEV_MeanCost,S3_PSO_StdCost,S3_PSO_SavingsPct,S3_PSO_CV_Pct,P_S3_vs_S2,EV_Charge_kWh,EV_Discharge_kWh,EV_FinalSoC_pct,V2G_Service_kWh,BaselinePeak_kW,ProposedPeak_kW,PeakReduction_pct,DE_S3_MeanCost,DE_S3_StdCost,DE_SavingsPct
05-Dec-2012,0.149421861059444,0.36168419409367,0.0277602240633587,0.100939564046622,0.197712085862741,0.0621526206052167,68.1285305733272,66.5733560621817,0.000707061654052,59.9076909565229,0.479296973666724,12.0666621569889,0.800059167719494,0.001953125,17.7746197073864,2.16405180621389,70.0010497666248,2.31544887310529,6.08768997452571,4.44462064350682,26.9900296811173,62.5647974518135,0.713698101456772,8.16652447174893
08-Dec-2012,0.166556030785002,0.101792192539127,0.0646345194808801,0.118985995962037,0.162317567025817,0.0529966872401201,69.1371766196339,67.1966420217491,0.0245477471076878,59.7198682650927,1.72315668543485,13.6211931336907,2.88539934111353,0.001953125,17.8914792947874,2.26316718935894,70.0004915373617,2.44790088839689,6.20396379739809,4.06693451729391,34.4461919813335,60.3145417507808,0.709361648166104,12.7610575094668
11-Dec-2012,0.223521097822081,0.0956135224855461,0.0631065685194181,0.221376295944249,0.120613463205208,0.0477136377823014,65.1749542226644,63.4726165421512,0.00326907881201785,56.137850587494,0.760787827169355,13.8659148179774,1.35521367349757,0.001953125,17.8327444025346,2.21317810443243,70.0012411898719,2.01863111158709,6.22558829511897,4.10355043875974,34.0857402668751,57.6372493841486,0.731888909398466,11.5653396744459
14-Dec-2012,0.0891503650916232,0.0770160673564024,0.0434029453801371,0.0925250517803993,0.088253887574594,0.0492409011168897,71.0199519327812,68.8195595612162,0.000857624328484609,61.1819979619238,1.29825076164627,13.8523804974816,2.12194894722827,0.001953125,17.7724802832101,2.16237412909406,70.0006879962364,2.03041366351681,6.43230297273469,4.20288411270288,34.6597302627363,62.5021534711562,0.627911675731264,11.9935289025355
17-Dec-2012,0.103539544753964,0.147366028271434,0.0420093632425925,0.0469295873621309,0.0997030739474747,0.0376740400975446,65.2025523569396,63.3757575554813,0.00195067760697702,55.6165056347432,1.31154709956888,14.7019501164914,2.35819759727868,0.001953125,17.9805802168284,2.33848391211734,70.0007586505604,2.12383265025127,6.46503292397442,4.33416321840618,32.9599203998837,56.5057115304299,0.666178820845622,13.3381907795579
20-Dec-2012,0.0924837741273446,0.0915651693365577,0.0305859623829256,0.0771378784060063,0.165082923097182,0.0617934186837328,65.8928725027222,64.1417005587512,0.00312449556256852,57.2703299319648,1.42722671539825,13.085698412072,2.49208746849152,0.001953125,17.7154084169389,2.11414252095844,70.0004868563551,2.02037463660532,6.31282100057478,4.52134150801771,28.3784300615203,57.940243357744,0.643355047199815,12.0690278673913
22-Dec-2012,0.247112571709283,0.18857311836329,0.0280337270317176,0.233972235968615,0.269014261704132,0.0370686661016471,61.7865703654344,60.0652853816349,0.000502369659627692,52.8019264146479,0.911401446022026,14.5414187867156,1.72607612620965,0.001953125,17.6108350642213,2.02542968544603,70.0010356329099,2.00325683212368,6.2033474970149,4.12999728019496,33.4230867739984,53.6585622612992,0.560604062795756,13.1549753547776
25-Dec-2012,0.252053600474436,0.38843245610746,0.0722390879830889,0.17418331773394,0.324450778184083,0.0552929952279189,69.5080163698683,67.5799357776101,0.014658547626514,59.6974349491738,0.945922696164581,14.1143164962298,1.58452820790363,0.001953125,17.7268021276001,2.12375739285635,70.0005650215881,1.998081778569,6.60314945462615,4.32469368867021,34.5055913335365,60.9808226953608,0.781776878860462,12.2679283913561
28-Dec-2012,0.115904876498615,0.114820361894064,0.0700334459775079,0.182137448596067,0.108764399093449,0.0306001276723995,65.9144370413368,64.0790650357453,0.0070837722546242,56.6894522092844,0.734375251686278,13.9953934921225,1.29543543475272,0.001953125,17.6506204916191,2.05918313932209,70.0008207738705,1.99943792038603,6.39170705001578,4.31925756918611,32.4240373442107,57.9570703984416,0.623495791516257,12.0722667143542
31-Dec-2012,0.178893167944708,0.110348616469469,0.0715764526141623,0.0583935509105611,0.25844838619216,0.0757189057420403,94.1813245258615,92.308102731869,0.0024565727656523,83.9202833144577,0.779046680894941,10.8949850334565,0.9283175057641,0.001953125,17.6336458599146,2.04494166806297,70.0004787711108,1.99516965122335,6.55193225512689,4.40354503692535,32.7901317435085,85.6681742852123,0.318559890034454,9.03910651448904
